"","source","value"
"7721","jpt",-1
"7722","jpt",1
"7723","jpt",-2
"7724","jpt",-2
"7725","jpt",-2
"7726","jpt",-2
"7727","jpt",-2
"7728","jpt",-2
"7729","jpt",2
"7730","jpt",1
"7731","jpt",1
"7732","jpt",-1
"7733","jpt",-2
"7734","jpt",-2
"7735","jpt",-1
"7736","jpt",1
"7737","jpt",-1
"7738","jpt",-1
"7739","jpt",2
"7740","jpt",-2
"7741","jpt",1
"7742","jpt",-3
"7743","jpt",1
"7744","jpt",-2
"7745","jpt",2
"7746","jpt",1
"7747","jpt",1
"7748","jpt",-2
"7749","jpt",1
"7750","jpt",-2
"7751","jpt",-2
"7752","jpt",-2
"7753","jpt",-2
"7754","jpt",-2
"7755","jpt",-2
"7756","jpt",-2
"7757","jpt",-1
"7758","jpt",2
"7759","jpt",-2
"7760","jpt",-1
"7761","jpt",-2
"7762","jpt",1
"7763","jpt",1
"7764","jpt",1
"7765","jpt",2
"7766","jpt",2
"7767","jpt",1
"7768","jpt",2
"7769","jpt",1
"7770","jpt",-1
"7771","jpt",-2
"7772","jpt",1
"7773","jpt",-2
"7774","jpt",2
"7775","jpt",-2
"7776","jpt",-1
"7777","jpt",-1
"7778","jpt",-1
"7779","jpt",-3
"7780","jpt",-2
"7781","jpt",-2
"7782","jpt",-2
"7783","jpt",1
"7784","jpt",-2
"7785","jpt",2
"7786","jpt",1
"7787","jpt",4
"7788","jpt",2
"7789","jpt",1
"7790","jpt",2
"7791","jpt",-2
"7792","jpt",-1
"7793","jpt",-1
"7794","jpt",2
"7795","jpt",2
"7796","jpt",2
"7797","jpt",1
"7798","jpt",1
"7799","jpt",1
"7800","jpt",1
"7801","jpt",-2
"7802","jpt",-2
"7803","jpt",2
"7804","jpt",2
"7805","jpt",2
"7806","jpt",1
"7807","jpt",1
"7808","jpt",1
"7809","jpt",2
"7810","jpt",2
"7811","jpt",2
"7812","jpt",1
"7813","jpt",1
"7814","jpt",1
"7815","jpt",-1
"7816","jpt",-2
"7817","jpt",2
"7818","jpt",-3
"7819","jpt",-3
"7820","jpt",-2
"7821","jpt",-1
"7822","jpt",-1
"7823","jpt",1
"7824","jpt",-2
"7825","jpt",-2
"7826","jpt",-2
"7827","jpt",3
"7828","jpt",-3
"7829","jpt",1
"7830","jpt",-2
"7831","jpt",-2
"7832","jpt",-2
"7833","jpt",-2
"7834","jpt",-2
"7835","jpt",-1
"7836","jpt",-2
"7837","jpt",1
"7838","jpt",-2
"7839","jpt",4
"7840","jpt",-1
"7841","jpt",-2
"7842","jpt",-2
"7843","jpt",-1
"7844","jpt",-2
"7845","jpt",-2
"7846","jpt",-2
"7847","jpt",-2
"7848","jpt",-2
"7849","jpt",2
"7850","jpt",-2
"7851","jpt",-3
"7852","jpt",-1
"7853","jpt",-2
"7854","jpt",-2
"7855","jpt",-1
"7856","jpt",-2
"7857","jpt",-1
"7858","jpt",-3
"7859","jpt",-2
"7860","jpt",-2
"7861","jpt",-3
"7862","jpt",-1
"7863","jpt",-3
"7864","jpt",-2
"7865","jpt",-1
"7866","jpt",1
"7867","jpt",1
"7868","jpt",-1
"7869","jpt",1
"7870","jpt",2
"7871","jpt",2
"7872","jpt",-1
"7873","jpt",2
"7874","jpt",1
"7875","jpt",-2
"7876","jpt",-2
"7877","jpt",-2
"7878","jpt",-2
"7879","jpt",-2
"7880","jpt",1
"7881","jpt",-1
"7882","jpt",-2
"7883","jpt",-2
"7884","jpt",1
"7885","jpt",1
"7886","jpt",2
"7887","jpt",-3
"7888","jpt",2
"7889","jpt",1
"7890","jpt",-3
"7891","jpt",1
"7892","jpt",1
"7893","jpt",1
"7894","jpt",1
"7895","jpt",-3
"7896","jpt",-2
"7897","jpt",-2
"7898","jpt",1
"7899","jpt",-2
"7900","jpt",1
"7901","jpt",-1
"7902","jpt",-3
"7903","jpt",-2
"7904","jpt",-3
"7905","jpt",-3
"7906","jpt",-2
"7907","jpt",-2
"7908","jpt",-3
"7909","jpt",-2
"7910","jpt",2
"7911","jpt",2
"7912","jpt",1
"7913","jpt",2
"7914","jpt",3
"7915","jpt",1
"7916","jpt",2
"7917","jpt",-1
"7918","jpt",3
"7919","jpt",-2
"7920","jpt",1
"7921","jpt",2
"7922","jpt",-2
"7923","jpt",1
"7924","jpt",1
"7925","jpt",1
"7926","jpt",1
"7927","jpt",1
"7928","jpt",1
"7929","jpt",-2
"7930","jpt",1
"7931","jpt",-1
"7932","jpt",-2
"7933","jpt",-2
"7934","jpt",-1
"7935","jpt",2
"7936","jpt",-2
"7937","jpt",-1
"7938","jpt",3
"7939","jpt",1
"7940","jpt",3
"7941","jpt",3
"7942","jpt",2
"7943","jpt",-1
"7944","jpt",-1
"7945","jpt",2
"7946","jpt",2
"7947","jpt",-1
"7948","jpt",3
"7949","jpt",2
"7950","jpt",3
"7951","jpt",2
"7952","jpt",2
"7953","jpt",1
"7954","jpt",3
"7955","jpt",1
"7956","jpt",3
"7957","jpt",3
"7958","jpt",2
"7959","jpt",2
"7960","jpt",3
"7961","jpt",3
"7962","jpt",3
"7963","jpt",3
"7964","jpt",-2
"7965","jpt",2
"7966","jpt",2
"7967","jpt",3
"7968","jpt",4
"7969","jpt",3
"7970","jpt",2
"7971","jpt",2
"7972","jpt",3
"7973","jpt",-2
"7974","jpt",3
"7975","jpt",-2
"7976","jpt",1
"7977","jpt",3
"7978","jpt",2
"7979","jpt",-1
"7980","jpt",-2
"7981","jpt",-1
"7982","jpt",1
"7983","jpt",-1
"7984","jpt",1
"7985","jpt",-2
"7986","jpt",2
"7987","jpt",3
"7988","jpt",3
"7989","jpt",1
"7990","jpt",4
"7991","jpt",2
"7992","jpt",2
"7993","jpt",-1
"7994","jpt",3
"7995","jpt",4
"7996","jpt",3
"7997","jpt",2
"7998","jpt",3
"7999","jpt",1
"8000","jpt",2
"8001","jpt",-2
"8002","jpt",1
"8003","jpt",1
"8004","jpt",3
"8005","jpt",1
"8006","jpt",1
"8007","jpt",2
"8008","jpt",2
"8009","jpt",1
"8010","jpt",1
"8011","jpt",1
"8012","jpt",1
"8013","jpt",1
"8014","jpt",3
"8015","jpt",2
"8016","jpt",1
"8017","jpt",3
"8018","jpt",2
"8019","jpt",2
"8020","jpt",1
"8021","jpt",1
"8022","jpt",1
"8023","jpt",-2
"8024","jpt",-2
"8025","jpt",1
"8026","jpt",2
"8027","jpt",1
"8028","jpt",3
"8029","jpt",-1
"8030","jpt",1
"8031","jpt",-1
"8032","jpt",1
"8033","jpt",1
"8034","jpt",1
"8035","jpt",-1
"8036","jpt",-2
"8037","jpt",1
"8038","jpt",2
"8039","jpt",-1
"8040","jpt",2
"8041","jpt",1
"8042","jpt",-1
"8043","jpt",1
"8044","jpt",-1
"8045","jpt",1
"8046","jpt",2
"8047","jpt",2
"8048","jpt",2
"8049","jpt",-1
"8050","jpt",-2
"8051","jpt",-2
"8052","jpt",2
"8053","jpt",-1
"8054","jpt",-1
"8055","jpt",1
"8056","jpt",-1
"8057","jpt",-1
"8058","jpt",2
"8059","jpt",1
"8060","jpt",-3
"8061","jpt",-3
"8062","jpt",-3
"8063","jpt",-3
"8064","jpt",2
"8065","jpt",-2
"8066","jpt",1
"8067","jpt",1
"8068","jpt",-3
"8069","jpt",-2
"8070","jpt",-3
"8071","jpt",-2
"8072","jpt",-2
"8073","jpt",1
"8074","jpt",1
"8075","jpt",-1
"8076","jpt",-2
"8077","jpt",1
"8078","jpt",2
"8079","jpt",-2
"8080","jpt",1
"8081","jpt",-2
"8082","jpt",-1
"8083","jpt",2
"8084","jpt",-1
"8085","jpt",-1
"8086","jpt",-2
"8087","jpt",-1
"8088","jpt",-2
"8089","jpt",-1
"8090","jpt",2
"8091","jpt",-2
"8092","jpt",2
"8093","jpt",2
"8094","jpt",-2
"8095","jpt",-1
"8096","jpt",1
"8097","jpt",-1
"8098","jpt",2
"8099","jpt",1
"8100","jpt",1
"8101","jpt",1
"8102","jpt",1
"8103","jpt",1
"8104","jpt",-2
"8105","jpt",1
"8106","jpt",-2
"8107","jpt",-1
"8108","jpt",1
"8109","jpt",-1
"8110","jpt",2
"8111","jpt",2
"8112","jpt",-2
"8113","jpt",-2
"8114","jpt",1
"8115","jpt",1
"8116","jpt",-3
"8117","jpt",-2
"8118","jpt",2
"8119","jpt",1
"8120","jpt",1
"8121","jpt",1
"8122","jpt",1
"8123","jpt",2
"8124","jpt",1
"8125","jpt",-3
"8126","jpt",-2
"8127","jpt",-1
"8128","jpt",1
"8129","jpt",1
"8130","jpt",-2
"8131","jpt",2
"8132","jpt",-1
"8133","jpt",1
"8134","jpt",-3
"8135","jpt",-1
"8136","jpt",2
"8137","jpt",-2
"8138","jpt",-2
"8139","jpt",2
"8140","jpt",-2
"8141","jpt",-1
"8142","jpt",2
"8143","jpt",-1
"8144","jpt",-2
"8145","jpt",2
"8146","jpt",2
"8147","jpt",-2
"8148","jpt",-3
"8149","jpt",-1
"8150","jpt",-2
"8151","jpt",2
"8152","jpt",-2
"8153","jpt",-2
"8154","jpt",1
"8155","jpt",-2
"8156","jpt",2
"8157","jpt",-1
"8158","jpt",-2
"8159","jpt",-2
"8160","jpt",-1
"8161","jpt",-1
"8162","jpt",1
"8163","jpt",1
"8164","jpt",2
"8165","jpt",1
"8166","jpt",2
"8167","jpt",2
"8168","jpt",1
"8169","jpt",1
"8170","jpt",2
"8171","jpt",2
"8172","jpt",2
"8173","jpt",-1
"8174","jpt",2
"8175","jpt",2
"8176","jpt",-2
"8177","jpt",-1
"8178","jpt",1
"8179","jpt",1
"8180","jpt",-1
"8181","jpt",-2
"8182","jpt",-2
"8183","jpt",-2
"8184","jpt",-3
"8185","jpt",-1
"8186","jpt",-2
"8187","jpt",-2
"8188","jpt",-2
"8189","jpt",-1
"8190","jpt",-2
"8191","jpt",1
"8192","jpt",2
"8193","jpt",-3
"8194","jpt",3
"8195","jpt",-2
"8196","jpt",2
"8197","jpt",1
"8198","jpt",1
"8199","jpt",-2
"8200","jpt",-2
"8201","jpt",-2
"8202","jpt",-2
"8203","jpt",1
"8204","jpt",-2
"8205","jpt",-2
"8206","jpt",-2
"8207","jpt",1
"8208","jpt",1
"8209","jpt",-2
"8210","jpt",-2
"8211","jpt",-1
"8212","jpt",-2
"8213","jpt",-3
"8214","jpt",-2
"8215","jpt",2
"8216","jpt",-2
"8217","jpt",1
"8218","jpt",1
"8219","jpt",2
"8220","jpt",-2
"8221","jpt",2
"8222","jpt",-2
"8223","jpt",-2
"8224","jpt",-2
"8225","jpt",-2
"8226","jpt",-2
"8227","jpt",-1
"8228","jpt",-1
"8229","jpt",-2
"8230","jpt",-2
"8231","jpt",-2
"8232","jpt",-2
"8233","jpt",2
"8234","jpt",2
"8235","jpt",-1
"8236","jpt",2
"8237","jpt",-1
"8238","jpt",2
"8239","jpt",-1
"8240","jpt",1
"8241","jpt",-3
"8242","jpt",-3
"8243","jpt",1
"8244","jpt",1
"8245","jpt",1
"8246","jpt",-1
"8247","jpt",-1
"8248","jpt",-2
"8249","jpt",2
"8250","jpt",2
"8251","jpt",-3
"8252","jpt",2
"8253","jpt",-1
"8254","jpt",1
"8255","jpt",-2
"8256","jpt",-1
"8257","jpt",-3
"8258","jpt",2
"8259","jpt",2
"8260","jpt",-1
"8261","jpt",2
"8262","jpt",-1
"8263","jpt",2
"8264","jpt",2
"8265","jpt",-1
"8266","jpt",2
"8267","jpt",2
"8268","jpt",1
"8269","jpt",1
"8270","jpt",1
"8271","jpt",1
"8272","jpt",1
"8273","jpt",2
"8274","jpt",-2
"8275","jpt",1
"8276","jpt",-1
"8277","jpt",2
"8278","jpt",2
"8279","jpt",-3
"8280","jpt",2
"8281","jpt",-2
"8282","jpt",1
"8283","jpt",-2
"8284","jpt",1
"8285","jpt",2
"8286","jpt",1
"8287","jpt",-1
"8288","jpt",-2
"8289","jpt",-2
"8290","jpt",-2
"8291","jpt",-2
"8292","jpt",-2
"8293","jpt",2
"8294","jpt",1
"8295","jpt",-2
"8296","jpt",1
"8297","jpt",-2
"8298","jpt",3
"8299","jpt",1
"8300","jpt",1
"8301","jpt",1
"8302","jpt",1
"8303","jpt",-1
"8304","jpt",2
"8305","jpt",-2
"8306","jpt",1
"8307","jpt",-1
"8308","jpt",-2
"8309","jpt",-2
"8310","jpt",-1
"8311","jpt",-2
"8312","jpt",-1
"8313","jpt",1
"8314","jpt",4
"8315","jpt",2
"8316","jpt",2
"8317","jpt",-2
"8318","jpt",-2
"8319","jpt",-1
"8320","jpt",1
"8321","jpt",1
"8322","jpt",1
"8323","jpt",1
"8324","jpt",-2
"8325","jpt",-2
"8326","jpt",3
"8327","jpt",1
"8328","jpt",2
"8329","jpt",2
"8330","jpt",2
"8331","jpt",-2
"8332","jpt",2
"8333","jpt",-2
"8334","jpt",-2
"8335","jpt",-3
"8336","jpt",-2
"8337","jpt",-3
"8338","jpt",2
"8339","jpt",-1
"8340","jpt",-3
"8341","jpt",1
"8342","jpt",2
"8343","jpt",-1
"8344","jpt",2
"8345","jpt",1
"8346","jpt",-2
"8347","jpt",2
"8348","jpt",3
"8349","jpt",1
"8350","jpt",-2
"8351","jpt",-1
"8352","jpt",4
"8353","jpt",2
"8354","jpt",1
"8355","jpt",3
"8356","jpt",3
"8357","jpt",5
"8358","jpt",4
"8359","jpt",3
"8360","jpt",-3
"8361","jpt",-2
"8362","jpt",1
"8363","jpt",-1
"8364","jpt",2
"8365","jpt",1
"8366","jpt",-2
"8367","jpt",-2
"8368","jpt",-2
"8369","jpt",-1
"8370","jpt",-1
"8371","jpt",-2
"8372","jpt",-2
"8373","jpt",-2
"8374","jpt",-1
"8375","jpt",-2
"8376","jpt",-2
"8377","jpt",1
"8378","jpt",-2
"8379","jpt",1
"8380","jpt",-2
"8381","jpt",1
"8382","jpt",2
"8383","jpt",1
"8384","jpt",2
"8385","jpt",1
"8386","jpt",1
"8387","jpt",1
"8388","jpt",2
"8389","jpt",-1
"8390","jpt",1
"8391","jpt",-2
"8392","jpt",-2
"8393","jpt",-1
"8394","jpt",2
"8395","jpt",-2
"8396","jpt",1
"8397","jpt",2
"8398","jpt",-2
"8399","jpt",-2
"8400","jpt",-2
"8401","jpt",2
"8402","jpt",1
"8403","jpt",1
"8404","jpt",1
"8405","jpt",-1
"8406","jpt",2
"8407","jpt",2
"8408","jpt",-2
"8409","jpt",-1
"8410","jpt",-1
"8411","jpt",1
"8412","jpt",-2
"8413","jpt",1
"8414","jpt",-2
"8415","jpt",1
"8416","jpt",1
"8417","jpt",-2
"8418","jpt",-3
"8419","jpt",-2
"8420","jpt",-2
"8421","jpt",1
"8422","jpt",1
"8423","jpt",-2
"8424","jpt",-2
"8425","jpt",1
"8426","jpt",-2
"8427","jpt",1
"8428","jpt",-2
"8429","jpt",-2
"8430","jpt",1
"8431","jpt",1
"8432","jpt",1
"8433","jpt",-1
"8434","jpt",-1
"8435","jpt",-2
"8436","jpt",2
"8437","jpt",-2
"8438","jpt",-2
"8439","jpt",-3
"8440","jpt",1
"8441","jpt",2
"8442","jpt",-1
"8443","jpt",-2
"8444","jpt",-3
"8445","jpt",2
"8446","jpt",2
"8447","jpt",3
"8448","jpt",-3
"8449","jpt",1
"8450","jpt",-2
"8451","jpt",-1
"8452","jpt",-2
"8453","jpt",3
"8454","jpt",-3
"8455","jpt",-2
"8456","jpt",2
"8457","jpt",1
"8458","jpt",2
"8459","jpt",1
"8460","jpt",-1
"8461","jpt",2
"8462","jpt",1
"8463","jpt",-2
"8464","jpt",-2
"8465","jpt",1
"8466","jpt",1
"8467","jpt",-2
"8468","jpt",-2
"8469","jpt",1
"8470","jpt",2
"8471","jpt",1
"8472","jpt",2
"8473","jpt",-1
"8474","jpt",-2
"8475","jpt",-2
"8476","jpt",-2
"8477","jpt",-1
"8478","jpt",2
"8479","jpt",-2
"8480","jpt",2
"8481","jpt",-1
"8482","jpt",1
"8483","jpt",-1
"8484","jpt",-2
"8485","jpt",-2
"8486","jpt",1
"8487","jpt",1
"8488","jpt",1
"8489","jpt",-2
"8490","jpt",-2
"8491","jpt",-2
"8492","jpt",-1
"8493","jpt",-2
"8494","jpt",1
"8495","jpt",-2
"8496","jpt",1
"8497","jpt",1
"8498","jpt",2
"8499","jpt",1
"8500","jpt",2
"8501","jpt",1
"8502","jpt",2
"8503","jpt",2
"8504","jpt",1
"8505","jpt",5
"8506","jpt",-2
"8507","jpt",1
"8508","jpt",2
"8509","jpt",1
"8510","jpt",-1
"8511","jpt",-2
"8512","jpt",-3
"8513","jpt",1
"8514","jpt",2
"8515","jpt",2
"8516","jpt",-1
"8517","jpt",1
"8518","jpt",-2
"8519","jpt",2
"8520","jpt",-2
"8521","jpt",2
"8522","jpt",1
"8523","jpt",1
"8524","jpt",2
"8525","jpt",2
"8526","jpt",2
"8527","jpt",2
"8528","jpt",1
"8529","jpt",-2
"8530","jpt",1
"8531","jpt",-2
"8532","jpt",2
"8533","jpt",2
"8534","jpt",-3
"8535","jpt",1
"8536","jpt",2
"8537","jpt",2
"8538","jpt",2
"8539","jpt",1
"8540","jpt",2
"8541","jpt",-2
"8542","jpt",-2
"8543","jpt",-2
"8544","jpt",-1
"8545","jpt",2
"8546","jpt",-1
"8547","jpt",1
"8548","jpt",2
"8549","jpt",-2
"8550","jpt",2
"8551","jpt",-2
"8552","jpt",1
"8553","jpt",-2
"8554","jpt",2
"8555","jpt",-1
"8556","jpt",-2
"8557","jpt",-1
"8558","jpt",1
"8559","jpt",-2
"8560","jpt",-2
"8561","jpt",1
"8562","jpt",1
"8563","jpt",-2
"8564","jpt",-2
"8565","jpt",-2
"8566","jpt",2
"8567","jpt",1
"8568","jpt",1
"8569","jpt",1
"8570","jpt",-2
"8571","jpt",2
"8572","jpt",-2
"8573","jpt",1
"8574","jpt",1
"8575","jpt",1
"8576","jpt",2
"8577","jpt",2
"8578","jpt",2
"8579","jpt",2
"8580","jpt",-1
"8581","jpt",1
"8582","jpt",1
"8583","jpt",1
"8584","jpt",2
"8585","jpt",1
"8586","jpt",-1
"8587","jpt",1
"8588","jpt",2
"8589","jpt",-2
"8590","jpt",2
"8591","jpt",1
"8592","jpt",-2
"8593","jpt",1
"8594","jpt",-1
"8595","jpt",-2
"8596","jpt",-1
"8597","jpt",1
"8598","jpt",-2
"8599","jpt",-2
"8600","jpt",-1
"8601","jpt",-2
"8602","jpt",-2
"8603","jpt",2
"8604","jpt",-1
"8605","jpt",-1
"8606","jpt",2
"8607","jpt",2
"8608","jpt",2
"8609","jpt",-2
"8610","jpt",-2
"8611","jpt",1
"8612","jpt",1
"8613","jpt",2
"8614","jpt",-1
"8615","jpt",1
"8616","jpt",1
"8617","jpt",1
"8618","jpt",-2
"8619","jpt",-3
"8620","jpt",-1
"8621","jpt",1
"8622","jpt",-2
"8623","jpt",-2
"8624","jpt",1
"8625","jpt",-1
"8626","jpt",1
"8627","jpt",1
"8628","jpt",2
"8629","jpt",2
"8630","jpt",3
"8631","jpt",-2
"8632","jpt",-2
"8633","jpt",-1
"8634","jpt",-1
"8635","jpt",-2
"8636","jpt",-1
"8637","jpt",1
"8638","jpt",-1
"8639","jpt",1
"8640","jpt",1
"8641","jpt",-1
"8642","jpt",-2
"8643","jpt",1
"8644","jpt",1
"8645","jpt",-3
"8646","jpt",-3
"8647","jpt",-2
"8648","jpt",-2
"8649","jpt",2
"8650","jpt",-3
"8651","jpt",1
"8652","jpt",-2
"8653","jpt",-2
"8654","jpt",-1
"8655","jpt",1
"8656","jpt",-1
"8657","jpt",2
"8658","jpt",1
"8659","jpt",3
"8660","jpt",2
"8661","jpt",-2
"8662","jpt",-1
"8663","jpt",-1
"8664","jpt",-1
"8665","jpt",-1
"8666","jpt",-1
"8667","jpt",-2
"8668","jpt",1
"8669","jpt",-2
"8670","jpt",2
"8671","jpt",1
"8672","jpt",-1
"8673","jpt",-2
"8674","jpt",-2
"8675","jpt",-1
"8676","jpt",-2
"8677","jpt",1
"8678","jpt",-2
"8679","jpt",-2
"8680","jpt",-2
"8681","jpt",1
"8682","jpt",1
"8683","jpt",2
"8684","jpt",2
"8685","jpt",-2
"8686","jpt",-2
"8687","jpt",-2
"8688","jpt",-3
"8689","jpt",-2
"8690","jpt",-2
"8691","jpt",-2
"8692","jpt",-2
"8693","jpt",1
"8694","jpt",-2
"8695","jpt",-2
"8696","jpt",1
"8697","jpt",3
"8698","jpt",-1
"8699","jpt",-1
"8700","jpt",1
"8701","jpt",1
"8702","jpt",1
"8703","jpt",-2
"8704","jpt",-2
"8705","jpt",-2
"8706","jpt",1
"8707","jpt",-1
"8708","jpt",1
"8709","jpt",-2
"8710","jpt",1
"8711","jpt",-2
"8712","jpt",-2
"8713","jpt",2
"8714","jpt",1
"8715","jpt",2
"8716","jpt",1
"8717","jpt",1
"8718","jpt",2
"8719","jpt",2
"8720","jpt",2
"8721","jpt",2
"8722","jpt",-1
"8723","jpt",1
"8724","jpt",-1
"8725","jpt",2
"8726","jpt",2
"8727","jpt",-2
"8728","jpt",2
"8729","jpt",-2
"8730","jpt",2
"8731","jpt",2
"8732","jpt",-1
"8733","jpt",-2
"8734","jpt",1
"8735","jpt",2
"8736","jpt",-2
"8737","jpt",2
"8738","jpt",-2
"8739","jpt",1
"8740","jpt",3
"8741","jpt",-2
"8742","jpt",1
"8743","jpt",2
"8744","jpt",2
"8745","jpt",1
"8746","jpt",2
"8747","jpt",-2
"8748","jpt",-2
"8749","jpt",-1
"8750","jpt",-1
"8751","jpt",-2
"8752","jpt",2
"8753","jpt",-2
"8754","jpt",-2
"8755","jpt",-1
"8756","jpt",1
"8757","jpt",-1
"8758","jpt",-3
"8759","jpt",-3
"8760","jpt",-1
"8761","jpt",-2
"8762","jpt",2
"8763","jpt",-2
"8764","jpt",2
"8765","jpt",2
"8766","jpt",1
"8767","jpt",2
"8768","jpt",1
"8769","jpt",2
"8770","jpt",1
"8771","jpt",-2
"8772","jpt",-2
"8773","jpt",-3
"8774","jpt",-2
"8775","jpt",-2
"8776","jpt",-2
"8777","jpt",2
"8778","jpt",2
"8779","jpt",2
"8780","jpt",2
"8781","jpt",1
"8782","jpt",2
"8783","jpt",2
"8784","jpt",1
"8785","jpt",-2
"8786","jpt",-2
"8787","jpt",2
"8788","jpt",2
"8789","jpt",1
"8790","jpt",-2
"8791","jpt",1
"8792","jpt",1
"8793","jpt",1
"8794","jpt",2
"8795","jpt",-2
"8796","jpt",1
"8797","jpt",1
"8798","jpt",1
"8799","jpt",2
"8800","jpt",-1
"8801","jpt",-1
"8802","jpt",-2
"8803","jpt",-2
"8804","jpt",-2
"8805","jpt",-1
"8806","jpt",1
"8807","jpt",-2
"8808","jpt",2
"8809","jpt",1
"8810","jpt",3
"8811","jpt",2
"8812","jpt",2
"8813","jpt",1
"8814","jpt",1
"8815","jpt",1
"8816","jpt",1
"8817","jpt",1
"8818","jpt",1
"8819","jpt",-2
"8820","jpt",1
"8821","jpt",-2
"8822","jpt",-1
"8823","jpt",1
"8824","jpt",4
"8825","jpt",1
"8826","jpt",-2
"8827","jpt",3
"8828","jpt",2
"8829","jpt",-1
"8830","jpt",2
"8831","jpt",2
"8832","jpt",-1
"8833","jpt",-3
"8834","jpt",1
"8835","jpt",-1
"8836","jpt",1
"8837","jpt",-1
"8838","jpt",-2
"8839","jpt",2
"8840","jpt",-1
"8841","jpt",-1
"8842","jpt",-1
"8843","jpt",-3
"8844","jpt",-1
"8845","jpt",-2
"8846","jpt",2
"8847","jpt",-1
"8848","jpt",1
"8849","jpt",1
"8850","jpt",-2
"8851","jpt",2
"8852","jpt",1
"8853","jpt",2
"8854","jpt",2
"8855","jpt",2
"8856","jpt",1
"8857","jpt",-2
"8858","jpt",1
"8859","jpt",-3
"8860","jpt",1
"8861","jpt",-2
"8862","jpt",1
"8863","jpt",1
"8864","jpt",1
"8865","jpt",1
"8866","jpt",-2
"8867","jpt",3
"8868","jpt",-2
"8869","jpt",-2
"8870","jpt",-2
"8871","jpt",-1
"8872","jpt",2
"8873","jpt",2
"8874","jpt",2
"8875","jpt",-1
"8876","jpt",2
"8877","jpt",-2
"8878","jpt",-1
"8879","jpt",-3
"8880","jpt",-1
"8881","jpt",-2
"8882","jpt",2
"8883","jpt",1
"8884","jpt",2
"8885","jpt",2
"8886","jpt",2
"8887","jpt",-1
"8888","jpt",-1
"8889","jpt",-1
"8890","jpt",-2
"8891","jpt",-1
"8892","jpt",-1
"8893","jpt",-1
"8894","jpt",2
"8895","jpt",-1
"8896","jpt",3
"8897","jpt",2
"8898","jpt",2
"8899","jpt",-2
"8900","jpt",1
"8901","jpt",2
"8902","jpt",1
"8903","jpt",-1
"8904","jpt",-1
"8905","jpt",-1
"8906","jpt",-2
"8907","jpt",-2
"8908","jpt",-1
"8909","jpt",1
"8910","jpt",-2
"8911","jpt",2
"8912","jpt",-2
"8913","jpt",-2
"8914","jpt",2
"8915","jpt",-2
"8916","jpt",1
"8917","jpt",2
"8918","jpt",1
"8919","jpt",1
"8920","jpt",2
"8921","jpt",2
"8922","jpt",-2
"8923","jpt",3
"8924","jpt",1
"8925","jpt",-2
"8926","jpt",-2
"8927","jpt",-1
"8928","jpt",-1
"8929","jpt",-1
"8930","jpt",1
"8931","jpt",1
"8932","jpt",-1
"8933","jpt",1
"8934","jpt",1
"8935","jpt",1
"8936","jpt",1
"8937","jpt",2
"8938","jpt",2
"8939","jpt",1
"8940","jpt",2
"8941","jpt",2
"8942","jpt",2
"8943","jpt",-2
"8944","jpt",1
"8945","jpt",2
"8946","jpt",1
"8947","jpt",1
"8948","jpt",-2
"8949","jpt",1
"8950","jpt",-2
"8951","jpt",-2
"8952","jpt",-2
"8953","jpt",-2
"8954","jpt",1
"8955","jpt",2
"8956","jpt",2
"8957","jpt",2
"8958","jpt",2
"8959","jpt",2
"8960","jpt",2
"8961","jpt",1
"8962","jpt",2
"8963","jpt",2
"8964","jpt",-2
"8965","jpt",-2
"8966","jpt",-1
"8967","jpt",-1
"8968","jpt",-1
"8969","jpt",-2
"8970","jpt",-2
"8971","jpt",-2
"8972","jpt",-2
"8973","jpt",-3
"8974","jpt",1
"8975","jpt",-1
"8976","jpt",-3
"8977","jpt",-2
"8978","jpt",-2
"8979","jpt",3
"8980","jpt",-1
"8981","jpt",1
"8982","jpt",1
"8983","jpt",2
"8984","jpt",-2
"8985","jpt",-2
"8986","jpt",-3
"8987","jpt",-2
"8988","jpt",1
"8989","jpt",-2
"8990","jpt",1
"8991","jpt",2
"8992","jpt",1
"8993","jpt",-1
"8994","jpt",1
"8995","jpt",-2
"8996","jpt",2
"8997","jpt",1
"8998","jpt",-1
"8999","jpt",-2
"9000","jpt",-1
"9001","jpt",-2
"9002","jpt",-3
"9003","jpt",-3
"9004","jpt",-1
"9005","jpt",1
"9006","jpt",-2
"9007","jpt",1
"9008","jpt",2
"9009","jpt",1
"9010","jpt",-2
"9011","jpt",2
"9012","jpt",-2
"9013","jpt",2
"9014","jpt",1
"9015","jpt",-2
"9016","jpt",2
"9017","jpt",2
"9018","jpt",-3
"9019","jpt",1
"9020","jpt",-2
"9021","jpt",2
"9022","jpt",1
"9023","jpt",-2
"9024","jpt",2
"9025","jpt",-2
"9026","jpt",-2
"9027","jpt",-2
"9028","jpt",2
"9029","jpt",2
"9030","jpt",1
"9031","jpt",-2
"9032","jpt",1
"9033","jpt",-2
"9034","jpt",1
"9035","jpt",-2
"9036","jpt",-2
"9037","jpt",-1
"9038","jpt",2
"9039","jpt",2
"9040","jpt",1
"9041","jpt",-2
"9042","jpt",-2
"9043","jpt",2
"9044","jpt",2
"9045","jpt",-2
"9046","jpt",2
"9047","jpt",1
"9048","jpt",-2
"9049","jpt",-2
"9050","jpt",1
"9051","jpt",-2
"9052","jpt",-2
"9053","jpt",-3
"9054","jpt",1
"9055","jpt",-2
